id,device_id,timestamp,is_event,air_temp,air_humid,air_pressure,gas_resistance,iaq,static_iaq,eco2,bvoc,accuracy,food_temp,door1_open,door2_open,batt_voltage,batt_percent,rssi,memory_free,scale1,scale2,scale3,scale4
1129,BeaconHill,2026-01-22 16:28:12.747,False,0.15,88.5,10.0,285078.0,182.0,842.0,8415.0,1000.0,3,0.0,False,False,3.44,0.0,-81,112952,5.49,0.64,5.8,8.06
1130,BeaconHill,2026-01-22 16:58:01.573,True,0.38,88.0,10.0,279247.0,179.0,806.0,8061.0,1000.0,3,0.0,False,True,3.43,0.0,-83,112968,5.53,0.66,5.8,8.01
1131,BeaconHill,2026-01-22 16:58:46.233,True,0.38,88.0,10.0,279247.0,179.0,806.0,8061.0,1000.0,3,0.0,False,False,3.43,0.0,-82,112968,15.2,1.92,7.18,7.85
1132,BeaconHill,2026-01-22 17:10:21.477,True,0.55,88.6,10.0,284365.0,168.0,735.0,7354.0,1000.0,3,0.0,True,False,3.43,0.0,-78,112968,15.22,1.94,7.17,7.96
1133,BeaconHill,2026-01-22 17:10:51.797,True,0.55,88.6,10.0,284365.0,168.0,735.0,7354.0,1000.0,3,0.0,False,False,3.43,0.0,-79,112968,15.22,0.7,4.51,5.03
1134,BeaconHill,2026-01-22 17:10:55.420,True,0.55,88.6,10.0,284365.0,168.0,735.0,7354.0,1000.0,3,0.0,False,True,3.43,0.0,-82,112968,15.22,0.69,4.51,5.03
1135,BeaconHill,2026-01-22 17:11:06.157,True,0.55,88.6,10.0,284365.0,168.0,735.0,7354.0,1000.0,3,0.0,False,False,3.43,0.0,-81,112968,15.21,0.66,2.77,4.98
1136,BeaconHill,2026-01-22 17:41:14.373,False,1.25,87.8,10.0,287237.0,146.0,596.0,5956.0,1000.0,3,0.0,False,False,3.43,0.0,-80,112968,15.3,0.75,2.8,4.9
1137,BeaconHill,2026-01-22 17:47:12.237,True,1.34,87.6,10.0,286996.0,145.0,586.0,5861.0,1000.0,3,0.0,True,False,3.43,0.0,-77,112968,15.31,0.75,2.8,4.88
1138,BeaconHill,2026-01-22 17:47:22.660,True,1.34,87.6,10.0,286996.0,145.0,586.0,5861.0,1000.0,3,0.0,True,True,3.43,0.0,-81,112968,15.31,0.75,2.79,3.25
1139,BeaconHill,2026-01-22 17:47:43.243,True,1.34,87.6,10.0,286996.0,145.0,586.0,5861.0,1000.0,3,0.0,False,True,3.43,0.0,-75,112968,15.3,0.69,2.76,3.34
1140,BeaconHill,2026-01-22 17:48:26.780,True,1.34,87.6,10.0,286996.0,145.0,586.0,5861.0,1000.0,3,0.0,False,False,3.43,0.0,-75,112968,14.58,0.45,2.73,2.9
1141,BeaconHill,2026-01-22 18:18:34.857,False,1.88,87.5,10.0,288695.0,125.0,463.0,4632.0,1000.0,3,0.0,False,False,3.43,0.0,-77,112936,14.62,0.5,2.7,2.77
1142,BeaconHill,2026-01-22 18:48:35.460,False,2.42,86.9,10.0,283186.0,111.0,381.0,3807.0,902.4,3,0.0,False,False,3.42,0.0,-79,111352,14.7,0.48,2.7,2.68
1143,BeaconHill,2026-01-22 19:18:35.813,False,3.05,86.3,10.0,276981.0,93.0,281.0,2808.0,93.81,3,0.0,False,False,3.42,0.0,-80,111372,14.77,0.46,2.69,2.58
1144,BeaconHill,2026-01-22 19:43:13.903,True,3.43,86.0,10.0,271474.0,82.0,220.0,2197.0,23.45,3,0.0,False,True,3.41,0.0,-79,112956,14.83,0.43,2.68,2.49
1145,BeaconHill,2026-01-22 19:43:25.640,True,3.43,86.0,10.0,271474.0,82.0,220.0,2197.0,23.45,3,0.0,False,False,3.41,0.0,-80,112956,13.95,0.37,2.67,2.44
1146,BeaconHill,2026-01-22 19:43:29.267,True,3.43,86.0,10.0,271474.0,82.0,220.0,2197.0,23.45,3,0.0,True,False,3.41,0.0,-80,112956,13.94,0.75,2.65,2.44
1147,BeaconHill,2026-01-22 19:43:47.440,True,3.43,86.0,10.0,271474.0,82.0,220.0,2197.0,23.45,3,0.0,False,False,3.41,0.0,-80,112956,13.9,0.32,2.61,1.75
1148,BeaconHill,2026-01-22 19:43:50.627,True,3.43,86.0,10.0,271474.0,82.0,220.0,2197.0,23.45,3,0.0,False,True,3.41,0.0,-78,112956,13.89,0.3,2.61,1.75
1149,BeaconHill,2026-01-22 19:43:52.487,True,3.43,86.0,10.0,271474.0,82.0,220.0,2197.0,23.45,3,0.0,False,False,3.41,0.0,-80,112956,13.17,0.28,2.61,1.75
1150,BeaconHill,2026-01-22 20:13:57.290,False,3.77,85.8,10.0,269971.0,72.0,163.0,1625.0,6.41,3,0.0,False,False,3.41,0.0,-79,111376,13.15,0.22,2.61,1.49
1151,BeaconHill,2026-01-22 20:25:58.147,True,3.98,85.7,10.0,265767.0,31.0,0.0,400.0,0.16,2,0.0,False,True,3.4,0.0,-80,112956,13.17,0.19,2.61,1.45
1152,BeaconHill,2026-01-22 20:26:05.617,True,3.98,85.7,10.0,265767.0,31.0,0.0,400.0,0.16,2,0.0,True,True,3.4,0.0,-77,112956,13.17,0.15,2.6,1.41
1153,BeaconHill,2026-01-22 20:26:07.587,True,3.98,85.7,10.0,265767.0,31.0,0.0,400.0,0.16,2,0.0,False,True,3.4,0.0,-77,112956,13.17,0.14,2.6,1.4
1154,BeaconHill,2026-01-22 20:26:21.290,True,4.03,85.7,10.0,264326.0,35.0,0.0,400.0,0.16,2,0.0,False,False,3.4,0.0,-79,112956,9.87,0.09,2.6,1.36
1155,BeaconHill,2026-01-22 20:27:53.073,True,4.03,85.7,10.0,264326.0,35.0,0.0,400.0,0.16,2,0.0,False,True,3.4,0.0,-78,112956,9.71,0.2,1.41,1.49
1156,BeaconHill,2026-01-22 20:28:04.243,True,4.03,85.7,10.0,264326.0,35.0,0.0,400.0,0.16,2,0.0,False,False,3.4,0.0,-80,112956,9.7,0.16,1.41,1.46
1157,BeaconHill,2026-01-22 20:58:09.123,False,4.32,85.3,10.0,262497.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.39,0.0,-80,112960,9.81,0.17,1.42,1.4
1158,BeaconHill,2026-01-22 21:14:54.543,True,4.48,85.4,10.0,261291.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.39,0.0,-80,112960,9.84,0.15,1.42,1.36
1159,BeaconHill,2026-01-22 21:14:56.213,True,4.48,85.4,10.0,261291.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.39,0.0,-78,112960,9.84,0.15,1.41,1.36
1160,BeaconHill,2026-01-22 21:19:42.730,True,4.54,85.4,10.0,260097.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.39,0.0,-80,112972,9.87,0.14,1.33,4.18
1161,BeaconHill,2026-01-22 21:20:10.980,True,4.54,85.4,10.0,260097.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.39,0.0,-81,112972,9.87,0.19,1.36,3.81
1162,BeaconHill,2026-01-22 21:20:14.060,True,4.54,85.4,10.0,260097.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.39,0.0,-81,112972,9.86,0.17,1.37,3.16
1163,BeaconHill,2026-01-22 21:20:32.670,True,4.54,85.4,10.0,260097.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.39,0.0,-79,112972,9.85,0.1,1.37,3.17
1164,BeaconHill,2026-01-22 21:50:39.857,False,4.97,84.9,10.0,257740.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.38,0.0,-80,112976,9.99,0.12,1.36,3.15
1165,BeaconHill,2026-01-22 22:20:40.577,False,5.2,85.2,10.0,253528.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.37,0.0,-81,111396,10.06,0.09,1.35,3.09
1166,BeaconHill,2026-01-22 22:40:55.530,True,5.2,85.4,10.0,248725.0,51.0,55.0,551.0,0.56,3,0.0,False,True,3.34,0.0,-79,112952,10.09,0.07,1.34,3.06
1167,BeaconHill,2026-01-22 22:40:57.860,True,5.2,85.4,10.0,248725.0,51.0,55.0,551.0,0.56,3,0.0,False,False,3.34,0.0,-80,112952,10.08,0.06,1.34,3.05
1168,BeaconHill,2026-01-22 23:11:00.503,False,5.13,85.6,10.0,252590.0,51.0,59.0,594.0,0.62,3,0.0,False,False,3.31,0.0,-79,112952,10.11,0.06,1.32,2.97
1169,BeaconHill,2026-01-22 23:41:00.937,False,4.82,85.9,10.0,257157.0,57.0,95.0,946.0,1.37,3,0.0,False,False,3.27,0.0,-85,111396,10.08,0.04,1.31,2.97
1170,BeaconHill,2026-01-22 23:44:42.483,True,4.77,85.9,10.0,255617.0,59.0,104.0,1041.0,1.71,3,0.0,False,True,3.27,0.0,-85,112972,10.07,0.04,1.31,2.97
1171,BeaconHill,2026-01-22 23:44:50.280,True,4.77,85.9,10.0,255617.0,59.0,104.0,1041.0,1.71,3,0.0,False,False,3.27,0.0,-84,112972,10.09,-0.01,1.31,2.92
1172,BeaconHill,2026-01-22 23:44:53.907,True,4.77,85.9,10.0,255617.0,59.0,104.0,1041.0,1.71,3,0.0,True,False,3.27,0.0,-86,112972,10.08,0.0,1.31,3.49
1173,BeaconHill,2026-01-22 23:44:56.220,True,4.77,85.9,10.0,255617.0,59.0,104.0,1041.0,1.71,3,0.0,False,False,3.27,0.0,-81,112972,10.08,0.0,1.31,2.38
1174,BeaconHill,2026-01-22 23:46:06.010,True,4.77,85.9,10.0,255617.0,59.0,104.0,1041.0,1.71,3,0.0,True,False,3.27,0.0,-77,112920,10.09,0.05,1.33,2.37
1175,BeaconHill,2026-01-22 23:46:18.390,True,4.72,85.9,10.0,257351.0,60.0,110.0,1098.0,1.94,3,0.0,False,False,3.27,0.0,-78,112920,10.09,0.09,1.36,10.18
1176,BeaconHill,2026-01-23 00:14:14.940,True,5.23,87.8,10.0,250919.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.23,0.0,-78,112920,10.06,0.06,1.58,10.52
1177,BeaconHill,2026-01-23 00:14:26.267,True,5.23,87.8,10.0,250919.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.23,0.0,-74,112920,10.06,-0.58,1.58,10.51
1178,BeaconHill,2026-01-23 00:14:29.347,True,5.23,87.8,10.0,250919.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.23,0.0,-76,112920,9.42,-0.62,1.58,10.49
1179,BeaconHill,2026-01-23 00:14:42.380,True,5.23,87.8,10.0,250919.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.23,0.0,-76,112920,7.94,-0.71,1.54,10.39
1180,BeaconHill,2026-01-23 00:21:03.327,True,5.27,88.0,10.0,248725.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.23,0.0,-76,112920,7.79,-0.74,1.26,9.91
1181,BeaconHill,2026-01-23 00:22:32.957,True,5.3,87.5,10.0,249452.0,51.0,56.0,560.0,0.57,2,0.0,False,False,3.23,0.0,-73,112920,7.78,-0.71,1.27,4.6
1182,BeaconHill,2026-01-23 00:22:36.253,True,5.3,87.5,10.0,249452.0,51.0,56.0,560.0,0.57,2,0.0,False,True,3.23,0.0,-74,112920,7.78,-0.72,1.28,4.58
1183,BeaconHill,2026-01-23 00:23:07.990,True,5.3,87.5,10.0,249452.0,51.0,56.0,560.0,0.57,2,0.0,False,False,3.23,0.0,-75,112920,6.87,-0.81,1.28,4.4
1184,BeaconHill,2026-01-23 00:53:12.293,False,4.91,87.1,10.0,252217.0,63.0,137.0,1373.0,3.62,3,0.0,False,False,3.17,0.0,-77,112892,6.84,-0.7,1.27,4.21
1185,BeaconHill,2026-01-23 01:23:12.227,False,4.45,87.4,10.0,256770.0,73.0,196.0,1955.0,13.55,3,0.0,False,False,3.09,0.0,-75,111056,6.76,-0.69,1.25,4.2
1186,BeaconHill,2026-01-23 01:32:40.607,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,True,2.99,0.0,-76,112892,6.77,-0.68,1.26,4.2
1187,BeaconHill,2026-01-23 01:32:44.577,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,False,2.99,0.0,-73,112892,6.77,-0.69,1.26,4.2
1188,BeaconHill,2026-01-23 01:32:48.310,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,True,False,2.99,0.0,-72,112892,6.77,-0.71,1.26,4.2
1189,BeaconHill,2026-01-23 01:32:50.173,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,False,2.99,0.0,-74,112892,6.77,-0.71,1.26,3.4
1190,BeaconHill,2026-01-23 01:32:57.843,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,True,False,2.99,0.0,-74,112892,6.76,-0.74,1.26,3.39
1191,BeaconHill,2026-01-23 01:33:00.703,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,False,2.99,0.0,-74,112892,6.77,-0.74,1.26,4.26
1192,BeaconHill,2026-01-23 01:33:03.673,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,True,2.99,0.0,-73,112892,6.79,-0.76,1.26,4.22
1193,BeaconHill,2026-01-23 01:33:15.820,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,False,2.99,0.0,-76,112892,6.58,-0.82,1.25,4.1
1194,BeaconHill,2026-01-23 01:33:20.647,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,True,2.99,0.0,-74,112892,6.52,-0.82,1.26,4.09
1195,BeaconHill,2026-01-23 01:33:26.460,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,True,True,2.99,0.0,-77,112892,6.45,-0.85,1.33,4.05
1196,BeaconHill,2026-01-23 01:33:27.460,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,True,False,2.99,0.0,-75,112892,6.45,-0.85,1.33,4.05
1197,BeaconHill,2026-01-23 01:33:33.257,True,4.3,87.5,10.0,256964.0,76.0,217.0,2168.0,21.97,3,0.0,False,False,2.99,0.0,-74,112892,6.39,-0.86,1.45,3.32
1198,BeaconHill,2026-01-23 01:54:07.673,True,4.01,87.5,10.0,258130.0,84.0,264.0,2635.0,63.34,3,0.0,True,False,2.99,0.0,-76,112900,6.19,-0.87,1.73,3.12
1199,BeaconHill,2026-01-23 01:54:09.563,True,4.01,87.5,10.0,258130.0,84.0,264.0,2635.0,63.34,3,0.0,False,False,2.99,0.0,-74,112900,6.19,-0.86,1.73,3.12
1200,BeaconHill,2026-01-23 01:54:12.643,True,4.01,87.5,10.0,258130.0,84.0,264.0,2635.0,63.34,3,0.0,False,True,2.99,0.0,-74,112900,6.2,-0.88,1.68,3.11
1201,BeaconHill,2026-01-23 01:54:37.163,True,4.01,87.5,10.0,258130.0,84.0,264.0,2635.0,63.34,3,0.0,True,True,2.99,0.0,-78,112900,5.58,-0.97,1.37,3.06
1202,BeaconHill,2026-01-23 01:54:45.257,True,4.01,87.5,10.0,258130.0,84.0,264.0,2635.0,63.34,3,0.0,False,True,2.99,0.0,-79,112900,6.64,-0.96,1.31,1.14
1203,BeaconHill,2026-01-23 01:54:57.087,True,4.01,87.5,10.0,258130.0,84.0,264.0,2635.0,63.34,3,0.0,False,False,2.99,0.0,-74,112900,5.73,-0.99,1.28,1.05
